term,genes,logFC_TR,logFC_gene
Mycn,Eef2k,0.0,1.13785269101041
Mycn,Dbndd2,0.0,0.932035155605385
Mycn,Sat1,0.0,1.57876817107734
Mycn,Stat3,0.0,1.3668596545480298
Mycn,Ncan,0.0,-0.992477641760996
Mycn,Reep3,0.0,-0.738824900482453
Mycn,Sqstm1,0.0,0.8808728670298259
Mycn,Rarg,0.0,1.5896519601641002
Mycn,Wfs1,0.0,0.74391000129034
Mycn,Ptdss1,0.0,-0.713630388147808
Mycn,Tm9sf3,0.0,-0.700912059077705
Mycn,Haghl,0.0,-0.8665455341132471
Mycn,Ifrd1,0.0,1.3652250445024898
Mycn,Slc44a1,0.0,-0.771875878282109
Mycn,Usp24,0.0,0.9273680786847008
Mycn,Bmpr1a,0.0,-0.8091912675639151
Mycn,Ptp4a2,0.0,0.916138930499055
Mycn,Spcs2,0.0,-0.786236938929996
Mycn,Sccpdh,0.0,-1.07517599423908
Mycn,Spry2,0.0,0.7243898276418191
Mycn,Fads2,0.0,-0.8672138560410779
Mycn,Rpl4,0.0,0.6399104312997691
Mycn,Gap43,0.0,1.7179717077344498
Mycn,Chpt1,0.0,-0.793940419124088
Mycn,Farp1,0.0,0.8214703210374509
Mycn,Fkbp3,0.0,-0.9203978631142842
Mycn,Tagln3,0.0,-2.4309624762215
Mycn,Synm,0.0,2.41116653269228
Nfe2l2,Sertad3,0.0,9.81153668682666
Nfe2l2,Cacna2d3,0.0,1.68341948083283
Nfe2l2,Map1lc3b,0.0,0.887859371180114
Nfe2l2,Txndc5,0.0,-0.998797927501698
Nfe2l2,Trim9,0.0,0.7374672742330991
Nfe2l2,Spen,0.0,1.3688554004161495
Nfe2l2,Nln,0.0,1.39220846890712
Nfe2l2,Phgdh,0.0,-1.70222422718767
Nfe2l2,Ctnna1,0.0,0.662517628801597
Nfe2l2,Zyx,0.0,1.97092291436707
Nfe2l2,Fth1,0.0,1.29922199284816
Nfe2l2,Slc39a10,0.0,1.7478353560352502
Nfe2l2,Col1a1,0.0,-2.3054093532109503
Nfe2l2,Cd34,0.0,4.18132050149539
Nfe2l2,Rcan2,0.0,1.05753343423903
Nfe2l2,Marcks,0.0,-1.01034466426731
Nfe2l2,Slc30a1,0.0,-1.39168848941024
Nfe2l2,Fkbp5,0.0,2.9158965700015496
Nfe2l2,Oasl2,0.0,3.84331212784405
Nfe2l2,Mt1,0.0,1.18984683902556
Nfe2l2,Vta1,0.0,-0.939219755629923
Nfe2l2,Akap2,0.0,1.47823920986839
Nfe2l2,Lamc1,0.0,1.07311905534781
Nfe2l2,Kremen1,0.0,1.69404050316394
Nfe2l2,P4ha1,0.0,-1.35007825577818
Nfe2l2,Ifit3,0.0,1.80493792566847
Nfe2l2,Slc35a2,0.0,-0.872688394679907
Nfe2l2,Gpx3,0.0,3.7430973872170097
Nfe2l2,Rida,0.0,-0.7368391558140709
Nfe2l2,Psat1,0.0,-0.7248899356061921
Nfe2l2,Gnai2,0.0,-0.6192473978972121
Nfe2l2,Ddc,0.0,3.26325856650662
Nfe2l2,Coq7,0.0,-1.09221122551353
Nfe2l2,Tspan3,0.0,-0.717520795614016
Nfe2l2,Bcl2l1,0.0,1.56188618599478
Nfe2l2,Pygb,0.0,-0.5939615200130761
Nfe2l2,Gja1,0.0,-0.821549004843463
Nfe2l2,Mgll,0.0,-1.03205842204148
Nfe2l2,Amot,0.0,-0.8034937656851271
Nfe2l2,Macf1,0.0,1.27608075609776
Nfe2l2,Gpx1,0.0,1.23589946902744
Nfe2l2,Cdkn1a,0.0,2.6019394154614903
Nfe2l2,Dctd,0.0,-2.30823656137545
Nfe2l2,Atl2,0.0,-0.759816515750407
Nfe2l2,Dusp4,0.0,11.919451844135699
Nfe2l2,Tmc7,0.0,-1.08482337626656
Nfe2l2,Fnta,0.0,-0.769047145894973
Nfe2l2,Lgals3,0.0,1.2972872054254598
Nfe2l2,Me1,0.0,-0.9017070568840408
Nfe2l2,Sfxn5,0.0,-0.986691047412712
Nfe2l2,Taldo1,0.0,-0.744001609511929
Nfe2l2,Stxbp5l,0.0,7.81358066590232
Nfe2l2,Fjx1,0.0,-0.769956926848578
Nfe2l2,Entpd5,0.0,-1.08563408367019
Nfe2l2,Btbd3,0.0,-1.08567802849281
Nfe2l2,Ampd3,0.0,1.51640627372515
Nfe2l2,Cxcl10,0.0,4.1981203263231
Nfe2l2,Tnfrsf1a,0.0,1.23743729810914
Nfe2l2,Mbp,0.0,0.797471944092313
Nfe2l2,Tom1,0.0,7.47336490877846
Nfe2l2,Slc1a4,0.0,0.614568063128815
Nfe2l2,Stat1,0.0,1.0255748215943
Nfe2l2,Ednrb,0.0,-0.881761365266408
Nfe2l2,Gsta4,0.0,-0.579872402613575
Nfe2l2,Zrsr1,0.0,1.25762594342272
Nfe2l2,Col4a2,0.0,1.81049989905551
Nfe2l2,Tmed2,0.0,-1.18350560254479
Nfe2l2,Lmf1,0.0,-1.06940506072622
Nfe2l2,Ndufv2,0.0,-0.7894053502428969
Nfe2l2,Mlh3,0.0,-1.86522921547867
Nfe2l2,Tmsb4x,0.0,1.66124518294533
Nfe2l2,Calm1,0.0,-0.632133889019394
Nfe2l2,Socs3,0.0,5.4946754004736515
Nfe2l2,Apip,0.0,-1.19141577805891
Nfe2l2,Ptgr2,0.0,-0.9628997557836372
Nfe2l2,Thrsp,0.0,-1.48317975782157
Nfe2l2,Gabarapl1,0.0,0.698879635652308
Nfe2l2,Mvp,0.0,1.02406806848071
Nfe2l2,Eef1a2,0.0,0.891475641326672
Nfe2l2,Ppard,0.0,1.4040314835772902
Nfe2l2,Fam241a,0.0,10.8448927146647
Nfe2l2,Dhcr7,0.0,-1.14849241913725
Nfe2l2,Cybb,0.0,9.52567793251736
Nfe2l2,Arhgap5,0.0,-0.9058576030339972
Nfe2l2,Sat1,0.0,1.57876817107734
Nfe2l2,Sqstm1,0.0,0.8808728670298259
Nfe2l2,Zc3hav1,0.0,1.6832293486397705
Nfe2l2,Erp29,0.0,-0.7390299499039841
Nfe2l2,Atf4,0.0,1.41178457225921
Nfe2l2,Oasl1,0.0,8.02120593373384
Nfe2l2,Irf1,0.0,4.83797241645297
Nfe2l2,Cstf2t,0.0,-0.7489993469268259
Nfe2l2,Rtp4,0.0,3.09431556871198
Nfe2l2,Ifrd1,0.0,1.3652250445024898
Nfe2l2,Bmpr1a,0.0,-0.8091912675639151
Nfe2l2,Osmr,0.0,4.07971997109687
Nfe2l2,Prkcd,0.0,2.08131250529592
Nfe2l2,S1pr1,0.0,-0.745615569057519
Nfe2l2,Cd302,0.0,2.1235153743241297
Nfe2l2,Chpt1,0.0,-0.793940419124088
Nfe2l2,Maff,0.0,4.18596030472309
Nfe2l2,Emp2,0.0,-1.32603495353056
Pbx1,Gpm6a,0.0,-0.956610671011874
Pbx1,Padi2,0.0,-1.38276286213381
Pbx1,Lgals3,0.0,1.2972872054254598
Pbx1,Adora1,0.0,0.811800815351392
Pbx1,Cmtm5,0.0,-0.997480188015821
Pbx1,Sorbs1,0.0,1.40303933420497
Pbx1,Gpx3,0.0,3.7430973872170097
Pbx1,Sbds,0.0,0.648398869958869
Pbx1,Sfxn5,0.0,-0.986691047412712
Pbx1,Chst2,0.0,1.97561556396316
Pbx1,Dhcr7,0.0,-1.14849241913725
Pbx1,Cybb,0.0,9.52567793251736
Pbx1,Frem2,0.0,10.3335232968371
Pbx1,Sdhc,0.0,-0.707752920281633
Pbx1,Lgi3,0.0,-1.10523717366958
Pbx1,Akap13,0.0,4.4324970116119005
Pbx1,Bcs1l,0.0,-1.97367247409438
Pbx1,Slc43a3,0.0,1.78217639643375
Pbx1,Tshz1,0.0,1.2137144850324
Pbx1,Ampd3,0.0,1.51640627372515
Pbx1,Zyx,0.0,1.97092291436707
Pbx1,Ergic3,0.0,-0.6943674669140429
Pbx1,Serping1,0.0,3.45268811784848
Pbx1,Mylk,0.0,2.16831970592494
Pbx1,Stat3,0.0,1.3668596545480298
Pbx1,Col1a1,0.0,-2.3054093532109503
Pbx1,Ece2,0.0,-1.43645023081247
Pbx1,Amt,0.0,-1.49589428368523
Pbx1,Usp54,0.0,1.01275583888907
Pbx1,Ntsr2,0.0,-0.961959714372686
Pbx1,Mog,0.0,-1.57680785393442
Pbx1,Tceal3,0.0,-0.756332123580228
Pbx1,Nfasc,0.0,0.6124093854324761
Pbx1,Tnr,0.0,-2.72894678775269
Pbx1,Stard7,0.0,-0.693663860488131
Pbx1,Itih5,0.0,1.15468566325621
Pbx1,Fbln5,0.0,2.60466892896043
Pbx1,Mat2a,0.0,-1.40528829593456
Pbx1,S100a11,0.0,1.50949789551796
Pbx1,Lgals9,0.0,9.82681013993358
Pbx1,Ucp2,0.0,0.875178214922235
Pbx1,Rhobtb3,0.0,-1.58666365178498
Pbx1,Tspan3,0.0,-0.717520795614016
Pbx1,Agpat1,0.0,-0.788851232167083
Pbx1,Mpz,0.0,-1.27365116572079
Pbx1,Bcl2l1,0.0,1.56188618599478
Pbx1,Tle1,0.0,1.73221570133418
Pbx1,Mgll,0.0,-1.03205842204148
Pbx1,Mtmr3,0.0,0.8140370873435301
Pbx1,Olfml3,0.0,2.0334104122408103
Pbx1,Slc39a1,0.0,1.08369169685003
Pbx1,Capn5,0.0,1.3720039275711498
Pbx1,Abl1,0.0,0.886538509251417
Pbx1,Cdkn1a,0.0,2.6019394154614903
Pbx1,Flnc,0.0,1.975831678784
Pbx1,Dctd,0.0,-2.30823656137545
Pbx1,Atp6ap1,0.0,-0.597512762047703
Pbx1,Fos,0.0,1.6103347880854195
Pbx1,Cdc37l1,0.0,-0.95658405231199
Pbx1,Rpl41,0.0,1.25426446843555
Pbx1,Mtch1,0.0,-0.7868226177966191
Pbx1,Reep1,0.0,-1.63622552694643
Pbx1,Apip,0.0,-1.19141577805891
Pbx1,Gprc5b,0.0,-0.7016230972887181
Pbx1,Fkbp3,0.0,-0.9203978631142842
Pbx1,Fabp7,0.0,-1.39469699858541
Pbx1,Sirpa,0.0,-1.12213278492556
Pbx1,Rhoj,0.0,3.39796061689527
Pbx1,Hmgn1,0.0,2.04568614049612
Pbx1,Cp,0.0,2.45879445192537
Pbx1,Rasgrf2,0.0,9.384037811246893
Pbx1,Kctd10,0.0,1.36643155147213
Pdx1,Atp5g1,0.0,-1.0338146298913802
Pdx1,Stk25,0.0,0.8464384043770179
Pdx1,Ppp1r1a,0.0,-0.933911070926477
Pdx1,Camk2n1,0.0,2.06631650912027
Pdx1,Gpx3,0.0,3.7430973872170097
Pdx1,Gng12,0.0,0.927816888105086
Pdx1,Spp1,0.0,1.33828593513228
Pdx1,Sfxn5,0.0,-0.986691047412712
Pdx1,Ptprn,0.0,2.11478468098462
Pdx1,Cdo1,0.0,2.2241232583190897
Pdx1,Tst,0.0,-1.4489864709753502
Pdx1,Fgfr1,0.0,0.666681748495448
Pdx1,Stxbp5l,0.0,7.81358066590232
Pdx1,Phgdh,0.0,-1.70222422718767
Pdx1,Cidea,0.0,-2.15820148811373
Pdx1,Lxn,0.0,-0.643446399310928
Pdx1,Tnfrsf1a,0.0,1.23743729810914
Pdx1,Stat3,0.0,1.3668596545480298
Pdx1,Col1a1,0.0,-2.3054093532109503
Pdx1,Fus,0.0,0.812904016463777
Pdx1,Tmem59,0.0,-0.5992257878586329
Pdx1,Wfs1,0.0,0.74391000129034
Pdx1,Ptdss1,0.0,-0.713630388147808
Pdx1,Atf4,0.0,1.41178457225921
Pdx1,Hap1,0.0,1.52078762141199
Pdx1,Igfbp4,0.0,-1.3041182281371295
Pdx1,Marcks,0.0,-1.01034466426731
Pdx1,Tpi1,0.0,-0.951604150910758
Pdx1,Psmb8,0.0,3.0448544001234
Pdx1,Rsad2,0.0,8.69825487907841
Pdx1,Insig1,0.0,-0.860140111025269
Pdx1,Junb,0.0,4.59355025649866
Pdx1,Mt1,0.0,1.18984683902556
Pdx1,Parp3,0.0,1.35493657728559
Pdx1,Fos,0.0,1.6103347880854195
Pdx1,Gap43,0.0,1.7179717077344498
Pdx1,Tspyl2,0.0,1.01157851873912
Pdx1,Apip,0.0,-1.19141577805891
Pdx1,Pnpo,0.0,1.3632176380754295
Pdx1,Tapbp,0.0,0.8629029076525558
Pdx1,Vamp1,0.0,1.38004924444526
Pdx1,Tagln3,0.0,-2.4309624762215
Pdx1,Gabarapl1,0.0,0.698879635652308
Pou5f1,Sertad3,0.0,9.81153668682666
Pou5f1,Tspan6,0.0,-1.65997393658034
Pou5f1,Astn1,0.0,-0.5981981564447449
Pou5f1,Rlbp1,0.0,-1.42095833142479
Pou5f1,Map1lc3b,0.0,0.887859371180114
Pou5f1,Ptprn,0.0,2.11478468098462
Pou5f1,Hadh,0.0,-0.6953391990294799
Pou5f1,Hdac2,0.0,-0.9716721473155228
Pou5f1,Mapk4,0.0,1.28195474340807
Pou5f1,Spen,0.0,1.3688554004161495
Pou5f1,Eif4g3,0.0,0.7429501520534209
Pou5f1,Ctdsp2,0.0,1.36113020848696
Pou5f1,Nap1l1,0.0,-0.942731559037019
Pou5f1,Nln,0.0,1.39220846890712
Pou5f1,Phgdh,0.0,-1.70222422718767
Pou5f1,Bcs1l,0.0,-1.97367247409438
Pou5f1,Fgfr1,0.0,0.666681748495448
Pou5f1,Plce1,0.0,1.74976098876124
Pou5f1,Carhsp1,0.0,0.891035902155907
Pou5f1,Rras,0.0,1.12183888467259
Pou5f1,Anxa7,0.0,1.20282293757731
Pou5f1,Slc39a14,0.0,1.92434215454566
Pou5f1,Fnbp1l,0.0,-0.9904972921093927
Pou5f1,G6pc3,0.0,-1.04504177521596
Pou5f1,Slc39a10,0.0,1.7478353560352502
Pou5f1,Tsc22d4,0.0,0.719167610069658
Pou5f1,Paqr7,0.0,-0.8474343968490731
Pou5f1,Arhgap21,0.0,0.8822939373645049
Pou5f1,Msx1,0.0,-1.54230913173772
Pou5f1,Tnr,0.0,-2.72894678775269
Pou5f1,Slc38a3,0.0,-0.8504856819003871
Pou5f1,Ddost,0.0,-0.7782321563670379
Pou5f1,Slc4a8,0.0,1.09078133376784
Pou5f1,Gpr179,0.0,1.86542065358433
Pou5f1,Lgals9,0.0,9.82681013993358
Pou5f1,Ucp2,0.0,0.875178214922235
Pou5f1,Crispld2,0.0,2.42569764965218
Pou5f1,Trim8,0.0,0.997597965437188
Pou5f1,Ahnak,0.0,1.40818445910047
Pou5f1,Eif4g1,0.0,0.655565011546338
Pou5f1,Marcks,0.0,-1.01034466426731
Pou5f1,Slc30a1,0.0,-1.39168848941024
Pou5f1,Lrig1,0.0,0.7994297597864799
Pou5f1,Olfml3,0.0,2.0334104122408103
Pou5f1,Tpm3,0.0,0.97907013903664
Pou5f1,Timp1,0.0,6.605256603061662
Pou5f1,Cyc1,0.0,-0.7248861724797391
Pou5f1,Cox5a,0.0,-0.8303728772812259
Pou5f1,Sgce,0.0,-0.9274141065703148
Pou5f1,Oasl2,0.0,3.84331212784405
Pou5f1,Mt1,0.0,1.18984683902556
Pou5f1,Adi1,0.0,-1.04426448081779
Pou5f1,Rpl41,0.0,1.25426446843555
Pou5f1,Usp18,0.0,3.38654995151952
Pou5f1,Ndufs7,0.0,-0.813065802754213
Pou5f1,Gprc5b,0.0,-0.7016230972887181
Pou5f1,Amotl2,0.0,1.21738244928516
Pou5f1,Tapbp,0.0,0.8629029076525558
Pou5f1,Akap2,0.0,1.47823920986839
Pou5f1,Gjb2,0.0,1.0125649340599598
Pou5f1,Adcy2,0.0,-0.987960799029916
Pou5f1,Kremen1,0.0,1.69404050316394
Pou5f1,Tst,0.0,-1.4489864709753502
Pou5f1,Lrrc59,0.0,1.00539694427957
Pou5f1,Sbsn,0.0,9.923614269587961
Pou5f1,Rgl1,0.0,1.44822724280793
Pou5f1,Stk25,0.0,0.8464384043770179
Pou5f1,Slc35b2,0.0,-1.19083930589571
Pou5f1,Clip3,0.0,1.04136871410127
Pou5f1,Brd2,0.0,1.4230071474082802
Pou5f1,Them4,0.0,-1.39330025273467
Pou5f1,Slc35a2,0.0,-0.872688394679907
Pou5f1,Icam1,0.0,4.63111401870137
Pou5f1,Emg1,0.0,-1.70319202148702
Pou5f1,Cdc42se1,0.0,1.0875067012695
Pou5f1,Bcl3,0.0,3.0160049342959603
Pou5f1,Golga4,0.0,1.77745677248444
Pou5f1,Lcn2,0.0,12.371630276885801
Pou5f1,Cyr61,0.0,3.4005604786713097
Pou5f1,Frem2,0.0,10.3335232968371
Pou5f1,Apod,0.0,2.724557558607009
Pou5f1,Cd14,0.0,9.002505156798222
Pou5f1,Dhrs7,0.0,-1.73328289398949
Pou5f1,Prdx2,0.0,-0.6088799793380789
Pou5f1,Cebpd,0.0,3.65005303809689
Pou5f1,Asxl1,0.0,3.91570699640068
Pou5f1,Psat1,0.0,-0.7248899356061921
Pou5f1,Gnai2,0.0,-0.6192473978972121
Pou5f1,Ddc,0.0,3.26325856650662
Pou5f1,Mark3,0.0,0.831399144860965
Pou5f1,Mylk,0.0,2.16831970592494
Pou5f1,Nsg2,0.0,-1.65000919425266
Pou5f1,Tmco1,0.0,-0.817579024418827
Pou5f1,Ndufa13,0.0,-0.625661424419062
Pou5f1,Chchd3,0.0,-0.720528021461193
Pou5f1,Cnr1,0.0,10.410477886812401
Pou5f1,Ece2,0.0,-1.43645023081247
Pou5f1,Fus,0.0,0.812904016463777
Pou5f1,Amt,0.0,-1.49589428368523
Pou5f1,Mog,0.0,-1.57680785393442
Pou5f1,Icosl,0.0,1.35928357884735
Pou5f1,Capn2,0.0,1.10347879209479
Pou5f1,Nudt4,0.0,1.5890669491875402
Pou5f1,Galr3,0.0,12.2206041016522
Pou5f1,Snrk,0.0,-0.8827269161175602
Pou5f1,Mgat3,0.0,1.15403424239312
Pou5f1,Sqle,0.0,-0.703380654195046
Pou5f1,Vim,0.0,1.04283160254037
Pou5f1,Hap1,0.0,1.52078762141199
Pou5f1,Mat2a,0.0,-1.40528829593456
Pou5f1,Fbln5,0.0,2.60466892896043
Pou5f1,Negr1,0.0,-1.28382364478721
Pou5f1,A4galt,0.0,8.93124873671773
Pou5f1,Ppp1r9b,0.0,0.629104875110509
Pou5f1,Qk,0.0,-0.5858717886535479
Pou5f1,Kif5a,0.0,2.24381934599644
Pou5f1,Mbnl2,0.0,1.24560276236385
Pou5f1,Scd1,0.0,-0.6610767029421519
Pou5f1,Fat3,0.0,-1.49146726649991
Pou5f1,Wls,0.0,-1.05338756429752
Pou5f1,Gja1,0.0,-0.821549004843463
Pou5f1,Tle1,0.0,1.73221570133418
Pou5f1,Mtmr3,0.0,0.8140370873435301
Pou5f1,Macf1,0.0,1.27608075609776
Pou5f1,Mgll,0.0,-1.03205842204148
Pou5f1,Mcl1,0.0,0.743655940768822
Pou5f1,Capn5,0.0,1.3720039275711498
Pou5f1,Abl1,0.0,0.886538509251417
Pou5f1,Cdkn1a,0.0,2.6019394154614903
Pou5f1,Gpx1,0.0,1.23589946902744
Pou5f1,Mvk,0.0,-1.08610720916179
Pou5f1,Junb,0.0,4.59355025649866
Pou5f1,Enpp2,0.0,-0.8335683236942341
Pou5f1,Fos,0.0,1.6103347880854195
Pou5f1,Serpina3h,0.0,9.51492912809462
Pou5f1,Dusp4,0.0,11.919451844135699
Pou5f1,Entpd6,0.0,-1.34187967683492
Pou5f1,Irak3,0.0,11.132487163413598
Pou5f1,Tmc7,0.0,-1.08482337626656
Pou5f1,Myo1c,0.0,2.0591828554543703
Pou5f1,Kpna3,0.0,-1.11325245966936
Pou5f1,Amigo2,0.0,3.79732501932113
Pou5f1,Ralgds,0.0,0.6903522483493439
Pou5f1,Sfxn1,0.0,-1.14488608940767
Pou5f1,Stim1,0.0,1.3939442068072798
Pou5f1,Smg5,0.0,1.2103863547425502
Pou5f1,Cnn3,0.0,0.6218913263289301
Pou5f1,Padi2,0.0,-1.38276286213381
Pou5f1,Camk2n1,0.0,2.06631650912027
Pou5f1,Sfxn5,0.0,-0.986691047412712
Pou5f1,Tmem140,0.0,8.12745866875219
Pou5f1,Cd109,0.0,2.42660773840739
Pou5f1,Myo18a,0.0,0.880037533952114
Pou5f1,Kcnc3,0.0,1.60390131034337
Pou5f1,Dhrs7b,0.0,-1.34937333170502
Pou5f1,Gbp2,0.0,3.56779344650008
Pou5f1,Taldo1,0.0,-0.744001609511929
Pou5f1,Fjx1,0.0,-0.769956926848578
Pou5f1,Ephx2,0.0,-1.18057262854028
Pou5f1,Cxcl10,0.0,4.1981203263231
Pou5f1,Ndufb10,0.0,-0.6375482856968571
Pou5f1,Ccnh,0.0,-1.37639440518801
Pou5f1,Tnfrsf1a,0.0,1.23743729810914
Pou5f1,Bst2,0.0,1.40864459325958
Pou5f1,Enoph1,0.0,-0.9878786274372752
Pou5f1,Eef1a1,0.0,0.6195021490229929
Pou5f1,Mbp,0.0,0.797471944092313
Pou5f1,Fbxo2,0.0,-1.15840251351224
Pou5f1,E2f5,0.0,-1.08700942101863
Pou5f1,Slc1a4,0.0,0.614568063128815
Pou5f1,Camta1,0.0,1.1611487488833898
Pou5f1,Efhd1,0.0,-0.943563710460913
Pou5f1,Unc13a,0.0,1.2978895053918
Pou5f1,Rab33b,0.0,-1.17903493542074
Pou5f1,Stat1,0.0,1.0255748215943
Pou5f1,Ntm,0.0,-1.12117325625621
Pou5f1,Tmem47,0.0,-0.824201828162708
Pou5f1,Cavin1,0.0,0.90273928158199
Pou5f1,Pfkl,0.0,-0.8563960779573171
Pou5f1,Gsta4,0.0,-0.579872402613575
Pou5f1,Jam2,0.0,-0.6376871656917861
Pou5f1,Agpat5,0.0,-0.768062984952783
Pou5f1,Rnf10,0.0,0.69715036772529
Pou5f1,Tgm1,0.0,10.1166466916957
Pou5f1,9530068e07rik,0.0,-0.7591162575123771
Pou5f1,Snx5,0.0,-1.0950752980106702
Pou5f1,Calr,0.0,-0.654582415622124
Pou5f1,Ndufv2,0.0,-0.7894053502428969
Pou5f1,Mlh3,0.0,-1.86522921547867
Pou5f1,Kctd1,0.0,0.925741042966144
Pou5f1,Tmsb4x,0.0,1.66124518294533
Pou5f1,Ifit1,0.0,3.01901968717003
Pou5f1,Cdc37l1,0.0,-0.95658405231199
Pou5f1,Mtch1,0.0,-0.7868226177966191
Pou5f1,Atoh8,0.0,1.89670988707434
Pou5f1,Calm1,0.0,-0.632133889019394
Pou5f1,Fmc1,0.0,-1.1479319130281
Pou5f1,Socs3,0.0,5.4946754004736515
Pou5f1,Zbtb16,0.0,1.47192898027774
Pou5f1,Midn,0.0,1.05014803637735
Pou5f1,Tgm2,0.0,1.86225322668802
Pou5f1,Vamp1,0.0,1.38004924444526
Pou5f1,Bag1,0.0,0.8804687455045491
Pou5f1,Rasgrf2,0.0,9.384037811246893
Pou5f1,Sox2,0.0,0.695767248220544
Pou5f1,Ptprd,0.0,-0.7985554840154592
Pou5f1,Nf2,0.0,1.63555732440299
Pou5f1,Mobp,0.0,1.20578510369054
Pou5f1,Ppard,0.0,1.4040314835772902
Pou5f1,Hspb1,0.0,5.06801252327358
Pou5f1,Sncb,0.0,1.2429071351387602
Pou5f1,Tnfaip6,0.0,-1.64079640893523
Pou5f1,Rhof,0.0,8.74720842503346
Pou5f1,Srr,0.0,1.48865839728407
Pou5f1,Sorbs1,0.0,1.40303933420497
Pou5f1,Tead3,0.0,1.25984275814486
Pou5f1,Gfra1,0.0,0.961575595917075
Pou5f1,Cxcl12,0.0,2.3265033806034703
Pou5f1,Adamtsl2,0.0,6.284743136992719
Pou5f1,Spp1,0.0,1.33828593513228
Pou5f1,Pllp,0.0,-1.4721817038995
Pou5f1,Dhcr7,0.0,-1.14849241913725
Pou5f1,Smad1,0.0,1.42213442890514
Pou5f1,Arhgap5,0.0,-0.9058576030339972
Pou5f1,Tnk2,0.0,0.7047533581478951
Pou5f1,Tmem135,0.0,-0.913268670783139
Pou5f1,Cidea,0.0,-2.15820148811373
Pou5f1,Ehd3,0.0,0.9142993826705608
Pou5f1,Ifitm3,0.0,1.77155311001681
Pou5f1,Eef2k,0.0,1.13785269101041
Pou5f1,Ctnna2,0.0,-1.03182063991214
Pou5f1,Sult1a1,0.0,2.20860933058518
Pou5f1,Flot1,0.0,1.70713649521979
Pou5f1,Stat3,0.0,1.3668596545480298
Pou5f1,Sat1,0.0,1.57876817107734
Pou5f1,Reep3,0.0,-0.738824900482453
Pou5f1,Zc3hav1,0.0,1.6832293486397705
Pou5f1,Fez1,0.0,-0.770043475677259
Pou5f1,Rarg,0.0,1.5896519601641002
Pou5f1,Cic,0.0,0.804834952404368
Pou5f1,Stard7,0.0,-0.693663860488131
Pou5f1,Atf4,0.0,1.41178457225921
Pou5f1,Mustn1,0.0,11.9248577206599
Pou5f1,Dner,0.0,-0.8055789053226741
Pou5f1,Gbp5,0.0,8.94815021584672
Pou5f1,Hlf,0.0,-1.07635163334953
Pou5f1,Myoc,0.0,-4.49364498904709
Pou5f1,Gse1,0.0,1.43091706627244
Pou5f1,Irf1,0.0,4.83797241645297
Pou5f1,Cstf2t,0.0,-0.7489993469268259
Pou5f1,Cuedc2,0.0,-0.8588991915896671
Pou5f1,Rtp4,0.0,3.09431556871198
Pou5f1,Ifrd1,0.0,1.3652250445024898
Pou5f1,Slc44a1,0.0,-0.771875878282109
Pou5f1,Bmpr1a,0.0,-0.8091912675639151
Pou5f1,Fuz,0.0,-1.26716115411747
Pou5f1,Slc39a1,0.0,1.08369169685003
Pou5f1,H2-t23,0.0,4.6855930985483605
Pou5f1,Prkcd,0.0,2.08131250529592
Pou5f1,Spry2,0.0,0.7243898276418191
Pou5f1,Tuba4a,0.0,-0.9561812419570508
Pou5f1,Gap43,0.0,1.7179717077344498
Pou5f1,Reep1,0.0,-1.63622552694643
Pou5f1,Mdk,0.0,-0.745949177132763
Pou5f1,Farp1,0.0,0.8214703210374509
Pou5f1,Asrgl1,0.0,-0.742207158653231
Pou5f1,Sirpa,0.0,-1.12213278492556
Pou5f1,Tagln3,0.0,-2.4309624762215
Smad1,Ttll9,1.4221344289051399,10.6856363187125
Smad1,Astn1,1.4221344289051399,-0.5981981564447449
Smad1,Adora1,1.4221344289051399,0.811800815351392
Smad1,Ptprn,1.4221344289051399,2.11478468098462
Smad1,Spen,1.4221344289051399,1.3688554004161495
Smad1,Alpl,1.4221344289051399,-1.06304916511102
Smad1,Bcs1l,1.4221344289051399,-1.97367247409438
Smad1,Slc25a5,1.4221344289051399,-0.599186390920778
Smad1,Slc39a14,1.4221344289051399,1.92434215454566
Smad1,Slc39a10,1.4221344289051399,1.7478353560352502
Smad1,Col1a1,1.4221344289051399,-2.3054093532109503
Smad1,Cd34,1.4221344289051399,4.18132050149539
Smad1,Paqr7,1.4221344289051399,-0.8474343968490731
Smad1,Lcat,1.4221344289051399,-1.4602200408665702
Smad1,Nfasc,1.4221344289051399,0.6124093854324761
Smad1,Tnr,1.4221344289051399,-2.72894678775269
Smad1,Mpz,1.4221344289051399,-1.27365116572079
Smad1,Gadd45b,1.4221344289051399,3.0139778847137704
Smad1,Apln,1.4221344289051399,-1.10338197066874
Smad1,Rpl41,1.4221344289051399,1.25426446843555
Smad1,Tspyl1,1.4221344289051399,-0.81801824357666
Smad1,Rgl1,1.4221344289051399,1.44822724280793
Smad1,Lamc1,1.4221344289051399,1.07311905534781
Smad1,Stk25,1.4221344289051399,0.8464384043770179
Smad1,Ifi204,1.4221344289051399,11.264922485917802
Smad1,Echdc3,1.4221344289051399,-2.25725929885458
Smad1,Icam1,1.4221344289051399,4.63111401870137
Smad1,2900097c17rik,1.4221344289051399,1.24801985811977
Smad1,Frem2,1.4221344289051399,10.3335232968371
Smad1,Asxl1,1.4221344289051399,3.91570699640068
Smad1,A730017l22rik,1.4221344289051399,8.52023416937863
Smad1,Psmb10,1.4221344289051399,1.12511111768917
